ID,TimeStamp,CountryCode,TweetType,Size,LikeCount,RetweetCount
1128706376459538432,Wed May 15 17:59:05 WEST 2019,AU,original,122,0,0
1128129953650941953,Tue May 14 03:48:35 WEST 2019,US,original,193,0,0
1127469284647690240,Sun May 12 08:03:19 WEST 2019,MY,original,118,0,0
1127034075196399616,Sat May 11 03:13:57 WEST 2019,US,original,51,7,0
1126008147745886208,Wed May 08 07:17:17 WEST 2019,US,original,123,2,0
1125784571826647040,Tue May 07 16:28:52 WEST 2019,FI,original,276,0,0
1126568740710158337,Thu May 09 20:24:53 WEST 2019,BR,original,85,0,0
1125784571826647040,Tue May 07 16:28:52 WEST 2019,FI,original,276,0,0
1129010546148167681,Thu May 16 14:07:44 WEST 2019,JP,original,179,0,0
1129010546148167681,Thu May 16 14:07:44 WEST 2019,JP,original,179,0,0
1129008206230052865,Thu May 16 13:58:26 WEST 2019,JM,original,175,0,0
1129003175296589824,Thu May 16 13:38:27 WEST 2019,GB,original,235,1,0
1128999942935195648,Thu May 16 13:25:36 WEST 2019,JM,original,188,0,0
1128994325017157633,Thu May 16 13:03:17 WEST 2019,KE,original,234,0,0
1128993713181593600,Thu May 16 13:00:51 WEST 2019,KE,original,235,0,0
1128992227521437698,Thu May 16 12:54:57 WEST 2019,NL,original,290,1,2
1128989146058506240,Thu May 16 12:42:42 WEST 2019,JM,original,237,0,0
1128986476190900224,Thu May 16 12:32:06 WEST 2019,JM,original,224,0,0
1128984639790616578,Thu May 16 12:24:48 WEST 2019,JM,original,181,0,0
1128983588228272128,Thu May 16 12:20:37 WEST 2019,JM,original,156,0,0
1128558208962977793,Wed May 15 08:10:19 WEST 2019,SE,original,213,0,0
1129010219969912832,Thu May 16 14:06:27 WEST 2019,US,original,276,0,0
1128998227020271616,Thu May 16 13:18:47 WEST 2019,ZA,original,72,0,0
1128993585611698177,Thu May 16 13:00:21 WEST 2019,CA,original,207,0,0
1128976436579176448,Thu May 16 11:52:12 WEST 2019,ES,original,221,1,0
1128973102245920768,Thu May 16 11:38:57 WEST 2019,GB,original,242,0,0
1128950059918352384,Thu May 16 10:07:23 WEST 2019,ZA,original,217,0,0
1128936562560000000,Thu May 16 09:13:45 WEST 2019,ES,original,64,0,0
1128926060299599872,Thu May 16 08:32:01 WEST 2019,US,original,235,0,0
1128920750398689280,Thu May 16 08:10:55 WEST 2019,IN,original,304,0,0
1128978376138665985,Thu May 16 11:59:54 WEST 2019,ZA,original,288,1,0
1129009965576757248,Thu May 16 14:05:26 WEST 2019,AT,original,244,0,0
1129007257067380736,Thu May 16 13:54:40 WEST 2019,DE,original,121,0,0
1129000828260368385,Thu May 16 13:29:07 WEST 2019,US,original,99,7,2
1128981834489049093,Thu May 16 12:13:39 WEST 2019,US,original,303,0,0
1128946900370169856,Thu May 16 09:54:50 WEST 2019,KR,original,239,0,0
1128946045973598208,Thu May 16 09:51:26 WEST 2019,KR,original,239,0,0
1129011211276869632,Thu May 16 14:10:23 WEST 2019,US,original,155,0,0
1128900946136715265,Thu May 16 06:52:14 WEST 2019,MY,original,91,0,0
1128787698930601985,Wed May 15 23:22:13 WEST 2019,CO,original,238,0,1
